7429.7	7599.44	7284.33	7363.8	6934.73
7222.37	7429.7	6934.73	7389.55	6957.8
7869.1	7222.37	6957.8	6959.27	7026.97
7457.12	7869.1	7026.97	7102.23	7040.83
7318.97	7457.12	7040.83	7444.36	6406.05
6821.5	7318.97	6406.05	7129.59	6197.87
6490.53	6821.5	6197.87	6565.8	5493.64
6760.15	6490.53	5493.64	6339.87	5828.34
6728.59	6760.15	5828.34	5878.09	6419.18
7330.06	6728.59	6419.18	6522.45	6596.94
7964.64	7330.06	6596.94	6597.06	7119.17
8000.19	7964.64	7119.17	7283.02	7534.7
7857.52	8000.19	7534.7	7853.68	7458.9
8100.87	7857.52	7458.9	7699.95	7675.41
8294.12	8100.87	7675.41	7781.02	7947.28
8368.36	8294.12	7947.28	8042.64	7819.06
8304.37	8368.36	7819.06	8245.87	8091.63
8266.55	8304.37	8091.63	8099.92	8012.35
8332.94	8266.55	8012.35	8234.5	7900.17
8761.98	8332.94	7900.17	8013.38	8153.7
9474.62	8761.98	8153.7	8203.45	8746.56
9733.61	9474.62	8746.56	8754.62	9316.84
9969.58	9733.61	9316.84	9318.42	9638.2
11417.84	9969.58	9638.2	9732.63	8938.7
10689.06	11417.84	8938.7	9906.04	9023.77
10942.8	10689.06	9023.77	9848.05	9420.93
11175.23	10942.8	9420.93	9947.08	10715.55
11851.09	11175.23	10715.55	10861.47	10578.43
11624.63	11851.09	10578.43	10912.72	10917.81
11901.87	11624.63	10917.81	11244.2	11486.13
13843.2	11901.87	11486.13	11624.37	11661.76
16879.26	13843.2	11661.76	11667.13	13401.61
17294.85	16879.26	13401.61	13750.09	13906.1
16313.18	17294.85	13906.1	16867.98	13151.47
15783.2	16313.18	13151.47	16048.18	13031.0
17399.18	15783.2	13031.0	14839.98	15024.56
17560.65	17399.18	15024.56	15060.45	16254.53
17267.96	17560.65	16254.53	16733.29	15669.86
16941.08	17267.96	15669.86	17083.9	16023.64
17987.03	16941.08	16023.64	16286.82	16442.2
19587.7	17987.03	16442.2	16467.91	17318.54
19870.62	19587.7	17318.54	17594.08	18750.91
19221.1	19870.62	18750.91	19346.6	18114.42
19021.97	19221.1	18114.42	19065.71	16812.8
17813.6	19021.97	16812.8	18971.19	15642.69
17301.83	17813.6	15642.69	17521.73	14952.98
15823.72	17301.83	14952.98	16461.09	10875.71
15493.23	15823.72	10875.71	15632.12	13356.07
14413.72	15493.23	13356.07	13664.97	12166.45
14467.43	14413.72	12166.45	14396.63	13010.71
16094.67	14467.43	13010.71	13789.95	13748.49
16514.59	16094.67	13748.49	13830.19	14534.66
15505.51	16514.59	14534.66	15757.02	13466.07
15109.81	15505.51	13466.07	15416.34	13951.08
14461.46	15109.81	13951.08	14398.45	11962.09
14241.82	14461.46	11962.09	14392.14	12359.43
13921.53	14241.82	12359.43	12532.38	12877.67
15306.13	13921.53	12877.67	13850.49	12934.16
15435.01	15306.13	12934.16	13444.88	14579.71
15408.66	15435.01	14579.71	14754.09	14244.67
17126.95	15408.66	14244.67	15156.49	14832.36
17252.85	17126.95	14832.36	15180.08	16286.57
17184.81	17252.85	16286.57	16954.76	15791.13
16302.92	17184.81	15791.13	17174.5	13902.31
15390.28	16302.92	13902.31	16228.26	14221.55
14919.49	15390.28	14221.55	14976.17	13450.54
14979.96	14919.49	13450.54	14468.09	12825.95
14129.08	14979.96	12825.95	14920.36	12851.91
14595.04	14129.08	12851.91	13308.06	13830.28
14415.67	14595.04	13830.28	13841.19	13031.91
14355.82	14415.67	13031.91	14244.12	13416.71
13648.84	14355.82	13416.71	13638.63	10032.69
11736.3	13648.84	10032.69	13634.6	9205.38
12018.43	11736.3	9205.38	11282.49	10642.33
11780.49	12018.43	10642.33	11162.7	10867.18
13031.04	11780.49	10867.18	11175.52	11502.11
12787.35	13031.04	11502.11	11521.82	11101.73
11913.74	12787.35	11101.73	12783.54	10067.76
11388.52	11913.74	10067.76	11549.98	9980.5
11531.6	11388.52	9980.5	10814.52	10506.55
11741.92	11531.6	10506.55	10853.78	10930.34
11656.54	11741.92	10930.34	11428.11	10346.86
11638.69	11656.54	10346.86	11175.87	10879.2
12064.19	11638.69	10879.2	11104.34	11407.94
11860.29	12064.19	11407.94	11460.39	11089.52
11263.7	11860.29	11089.52	11767.74	9871.21
10377.96	11263.7	9871.21	11234.32	9698.13
10280.84	10377.96	9698.13	10107.4	8726.95
9147.93	10280.84	8726.95	10226.86	7786.2
9504.37	9147.93	7786.2	9114.73	8194.68
9400.99	9504.37	8194.68	8872.87	7889.83
8391.29	9400.99	7889.83	9251.27	6627.31
7932.38	8391.29	6627.31	8218.05	5968.36
8572.68	7932.38	5968.36	6936.43	7208.86
8643.94	8572.68	7208.86	7701.25	7590.48
8743.2	8643.94	7590.48	7593.78	7775.36
9081.49	8743.2	7775.36	8259.26	8176.25
8573.35	9081.49	8176.25	8696.83	7862.31
8997.34	8573.35	7862.31	8569.32	8084.41
8955.15	8997.34	8084.41	8084.61	8379.35
9508.22	8955.15	8379.35	8911.17	8542.98
10223.58	9508.22	8542.98	8544.69	9363.38
10303.14	10223.58	9363.38	9485.64	9720.38
11119.45	10303.14	9720.38	10033.75	10074.07
